gene	tpm
ENSG00000158014	0.518
ENSG00000158019	48.552
ENSG00000158022	1.336
ENSG00000158023	2.796
ENSG00000158042	36.281
ENSG00000158050	183.098
ENSG00000158055	44.929
ENSG00000158062	38.649
ENSG00000158077	0.127
ENSG00000158079	3.557
ENSG00000158089	2.12
ENSG00000158092	87.083
ENSG00000158104	3.777
ENSG00000158106	11.541
ENSG00000158109	32.479
ENSG00000158113	1.649
ENSG00000158122	14.075
ENSG00000158125	3.292
ENSG00000158156	5.799
ENSG00000158158	12.019
ENSG00000158161	10.985
ENSG00000158163	2.337
ENSG00000158164	5.227
ENSG00000158169	6.653
ENSG00000158186	16.086
ENSG00000158195	81.959
ENSG00000158201	42.897
ENSG00000158220	1.161
ENSG00000158234	48.973
ENSG00000158246	22.657
ENSG00000158258	3.51
ENSG00000158270	13.381
ENSG00000158286	29.341
ENSG00000158290	25.003
ENSG00000158292	2.5
ENSG00000158296	23.482
ENSG00000158301	6.79
ENSG00000158315	17.657
ENSG00000158321	25.982
ENSG00000158352	1.5
ENSG00000158373	60.453
ENSG00000158402	2.846
ENSG00000158406	18.51
ENSG00000158411	54.647
ENSG00000158417	24.839
ENSG00000158423	3.892
ENSG00000158427	16.074
ENSG00000158428	1.683
ENSG00000158435	42.556
ENSG00000158445	1.213
ENSG00000158457	20.688
ENSG00000158458	4.583
ENSG00000158467	17.139
ENSG00000158470	19.798
ENSG00000158473	4.602
ENSG00000158477	33.671
ENSG00000158480	10.814
ENSG00000158481	18.474
ENSG00000158485	49.751
ENSG00000158486	1.443
ENSG00000158488	83.859
ENSG00000158497	0.301
ENSG00000158516	1.754
ENSG00000158517	95.709
ENSG00000158525	2.537
ENSG00000158526	19.646
ENSG00000158528	6.366
ENSG00000158545	21.977
ENSG00000158552	51.888
ENSG00000158553	0.116
ENSG00000158555	20.387
ENSG00000158560	5.463
ENSG00000158571	0.359
ENSG00000158578	4.004
ENSG00000158604	76.048
ENSG00000158615	132.485
ENSG00000158623	14.915
ENSG00000158636	13.406
ENSG00000158639	1.507
ENSG00000158669	56.104
ENSG00000158683	1.806
ENSG00000158691	3.1
ENSG00000158710	1391.323
ENSG00000158711	15.835
ENSG00000158714	4.09
ENSG00000158715	5.02
ENSG00000158716	120.793
ENSG00000158717	11.425
ENSG00000158747	59.445
ENSG00000158748	0.242
ENSG00000158764	18.146
ENSG00000158769	92.382
ENSG00000158773	31.876
ENSG00000158786	32.852
ENSG00000158792	11.785
ENSG00000158793	48.164
ENSG00000158796	37.565
ENSG00000158805	20.531
ENSG00000158806	19.448
ENSG00000158813	2.648
ENSG00000158815	24.974
ENSG00000158816	0.77
ENSG00000158825	8.809
ENSG00000158828	45.218
ENSG00000158850	43.359
ENSG00000158856	8.105
ENSG00000158859	36.156
ENSG00000158863	48.675
ENSG00000158864	118.475
ENSG00000158865	1.158
ENSG00000158869	21.268
ENSG00000158874	40.561
ENSG00000158882	4.863
ENSG00000158887	2.369
ENSG00000158901	0.217
ENSG00000158941	54.489
ENSG00000158955	0.372
ENSG00000158966	12.713
ENSG00000158985	46.59
ENSG00000158987	7.079
ENSG00000159023	15.188
ENSG00000159055	9.344
ENSG00000159063	27.712
ENSG00000159069	241.824
ENSG00000159079	60.216
ENSG00000159082	5.238
ENSG00000159086	33.516
ENSG00000159110	25.639
ENSG00000159111	33.69
ENSG00000159128	128.684
ENSG00000159131	48.167
ENSG00000159140	428.637
ENSG00000159147	16.918
ENSG00000159164	2.253
ENSG00000159166	67.224
ENSG00000159167	9.945
ENSG00000159173	20.37
ENSG00000159176	151.341
ENSG00000159182	3.623
ENSG00000159184	6.665
ENSG00000159189	4.385
ENSG00000159197	1.607
ENSG00000159199	293.121
ENSG00000159200	77.859
ENSG00000159202	138.105
ENSG00000159208	22.285
ENSG00000159210	113.935
ENSG00000159212	22.004
ENSG00000159214	22.266
ENSG00000159216	23.026
ENSG00000159217	1.672
ENSG00000159224	10.995
ENSG00000159228	80.086
ENSG00000159231	23.572
ENSG00000159248	0.449
ENSG00000159251	99.934
ENSG00000159256	34.423
ENSG00000159259	4.268
ENSG00000159261	2.836
ENSG00000159263	0.81
ENSG00000159267	7.87
ENSG00000159289	0.213
ENSG00000159307	2.63
ENSG00000159314	10.306
ENSG00000159322	41.251
ENSG00000159335	187.275
ENSG00000159337	10.425
ENSG00000159339	7.854
ENSG00000159346	134.229
ENSG00000159348	206.036
ENSG00000159352	232.722
ENSG00000159363	15.772
ENSG00000159374	2.594
ENSG00000159377	214.397
ENSG00000159387	6.001
ENSG00000159388	662.042
ENSG00000159398	3.085
ENSG00000159399	8.384
ENSG00000159403	197.177
ENSG00000159409	0.418
ENSG00000159423	87.61
ENSG00000159433	9.587
ENSG00000159445	12.673
ENSG00000159450	2.321
ENSG00000159455	2.66
ENSG00000159459	15.455
ENSG00000159461	31.255
ENSG00000159479	46.223
ENSG00000159495	1.168
ENSG00000159496	3.925
ENSG00000159516	10.683
ENSG00000159527	12.355
ENSG00000159556	0.883
ENSG00000159579	39.526
ENSG00000159588	1.973
ENSG00000159592	71.205
ENSG00000159593	46.279
ENSG00000159596	43.485
ENSG00000159618	5.251
ENSG00000159625	2.138
ENSG00000159640	2.801
ENSG00000159648	1.115
ENSG00000159650	0.255
ENSG00000159658	50.947
ENSG00000159674	47.917
ENSG00000159685	21.594
ENSG00000159692	91.572
ENSG00000159708	3.033
ENSG00000159713	90.972
ENSG00000159714	13.663
ENSG00000159720	174.606
ENSG00000159723	7.602
ENSG00000159733	3.762
ENSG00000159753	4.092
ENSG00000159761	4.439
ENSG00000159763	18.985
ENSG00000159784	0.751
ENSG00000159788	55.101
ENSG00000159792	17.514
ENSG00000159840	137.088
ENSG00000159842	12.743
ENSG00000159871	11.485
ENSG00000159873	15.34
ENSG00000159882	3.351
ENSG00000159884	21.989
ENSG00000159885	5.867
ENSG00000159899	6.384
ENSG00000159905	1.245
ENSG00000159915	1.555
ENSG00000159917	4.228
ENSG00000159921	7.887
ENSG00000159958	1.392
ENSG00000159961	0.005
ENSG00000160007	9.4
ENSG00000160013	19.168
ENSG00000160014	160.043
ENSG00000160049	28.601
ENSG00000160050	322.029
ENSG00000160051	7.925
ENSG00000160055	16.339
ENSG00000160058	52.097
ENSG00000160062	3
ENSG00000160072	13.914
ENSG00000160075	131.803
ENSG00000160087	58.47
ENSG00000160094	25.337
ENSG00000160097	7
ENSG00000160111	89.173
ENSG00000160113	37.854
ENSG00000160117	0.898
ENSG00000160124	26.869
ENSG00000160131	17.102
ENSG00000160145	17.486
ENSG00000160161	0.933
ENSG00000160179	39.023
ENSG00000160180	22.761
ENSG00000160181	2.473
ENSG00000160182	17.261
ENSG00000160183	10.863
ENSG00000160185	3.109
ENSG00000160188	15.816
ENSG00000160190	14.783
ENSG00000160191	13.765
ENSG00000160193	9.317
ENSG00000160194	17.803
ENSG00000160199	18.377
ENSG00000160200	7.395
ENSG00000160201	32.926
ENSG00000160202	30.631
ENSG00000160207	1.205
ENSG00000160208	14.085
ENSG00000160209	96.849
ENSG00000160211	19.682
ENSG00000160213	2299.2
ENSG00000160214	33.846
ENSG00000160216	42.605
ENSG00000160218	28.759
ENSG00000160219	1.743
ENSG00000160221	24.758
ENSG00000160223	7.164
ENSG00000160224	373.674
ENSG00000160226	25.933
ENSG00000160229	2.648
ENSG00000160233	0.486
ENSG00000160255	31.132
ENSG00000160256	11.205
ENSG00000160271	98.998
ENSG00000160282	1.41
ENSG00000160284	16.807
ENSG00000160285	20.637
ENSG00000160293	31.086
ENSG00000160294	34.34
ENSG00000160298	3.576
ENSG00000160299	16.067
ENSG00000160305	23.661
ENSG00000160307	15.861
ENSG00000160310	100.926
ENSG00000160318	1.77
ENSG00000160321	0.586
ENSG00000160323	4.989
ENSG00000160325	12
ENSG00000160326	16.962
ENSG00000160336	9.576
ENSG00000160339	10.359
ENSG00000160345	14.533
ENSG00000160349	7.701
ENSG00000160352	5.951
ENSG00000160360	6.213
ENSG00000160392	7.835
ENSG00000160396	0.213
ENSG00000160401	2.372
ENSG00000160404	15.339
ENSG00000160408	51.374
ENSG00000160410	48.91
ENSG00000160439	7.048
ENSG00000160445	40.046
ENSG00000160446	39.173
ENSG00000160447	3.094
ENSG00000160460	2.108
ENSG00000160469	3.624
ENSG00000160471	122.437
ENSG00000160472	10.243
ENSG00000160505	0.022
ENSG00000160539	1.24
ENSG00000160551	11.051
ENSG00000160563	50.527
ENSG00000160570	53.255
ENSG00000160584	15.933
ENSG00000160588	16.217
ENSG00000160593	8.917
ENSG00000160602	13.462
ENSG00000160606	93.88
ENSG00000160613	21.184
ENSG00000160633	83.108
ENSG00000160654	29.244
ENSG00000160678	17.229
ENSG00000160679	83.246
ENSG00000160683	17.053
ENSG00000160685	12.686
ENSG00000160688	49.661
ENSG00000160691	58.05
ENSG00000160695	27.968
ENSG00000160703	7.796
ENSG00000160710	116.22
ENSG00000160712	25.295
ENSG00000160714	33.101
ENSG00000160716	0.556
ENSG00000160741	40.907
ENSG00000160746	13.352
ENSG00000160752	206.882
ENSG00000160753	25.188
ENSG00000160767	2.165
ENSG00000160781	2.88
ENSG00000160783	64.498
ENSG00000160785	30.153
ENSG00000160789	515.015
ENSG00000160791	0.258
ENSG00000160796	60.188
ENSG00000160799	90.437
ENSG00000160801	1.198
ENSG00000160803	15.332
ENSG00000160808	3.617
ENSG00000160813	40.758
ENSG00000160818	23.575
ENSG00000160838	0.74
ENSG00000160856	1.71
ENSG00000160862	20.887
ENSG00000160867	1.541
ENSG00000160868	15.533
ENSG00000160870	1.844
ENSG00000160877	8.847
ENSG00000160882	0.407
ENSG00000160883	2.422
ENSG00000160886	15.897
ENSG00000160888	672.237
ENSG00000160908	25.755
ENSG00000160917	20.367
ENSG00000160932	262.416
ENSG00000160948	160.058
ENSG00000160949	2.766
ENSG00000160951	0.169
ENSG00000160953	14.519
ENSG00000160957	7.728
ENSG00000160959	21.523
ENSG00000160961	7.552
ENSG00000160963	2.978
ENSG00000160972	20.507
ENSG00000160973	0.146
ENSG00000160991	7.178
ENSG00000160993	8.374
ENSG00000160994	0.022
ENSG00000160999	6.423
ENSG00000161010	69.112
ENSG00000161011	811.033
ENSG00000161013	69.483
ENSG00000161016	1285.327
ENSG00000161021	13.869
ENSG00000161031	3.84
ENSG00000161036	19.579
ENSG00000161040	1.605
ENSG00000161048	4.975
ENSG00000161055	8.615
ENSG00000161057	92.183
ENSG00000161082	0.163
ENSG00000161091	123.143
ENSG00000161133	0.997
ENSG00000161179	23.464
ENSG00000161180	0.266
ENSG00000161202	54.407
ENSG00000161203	284.973
ENSG00000161204	39.164
ENSG00000161217	24.88
ENSG00000161243	9.728
ENSG00000161249	491.959
ENSG00000161265	33.591
ENSG00000161267	16.134
ENSG00000161270	8.264
ENSG00000161277	18.891
ENSG00000161281	248.286
ENSG00000161298	2.41
ENSG00000161328	0.964
ENSG00000161381	64.938
ENSG00000161395	18.469
ENSG00000161405	6.747
ENSG00000161509	0.462
ENSG00000161513	27.932
ENSG00000161526	85.615
ENSG00000161533	26.489
ENSG00000161542	70.895
ENSG00000161544	7.684
ENSG00000161547	264.382
ENSG00000161551	16.262
ENSG00000161558	6.305
ENSG00000161594	0.141
ENSG00000161609	0.311
ENSG00000161610	0.738
ENSG00000161618	30.878
ENSG00000161634	32.642
ENSG00000161638	33.787
ENSG00000161640	0.135
ENSG00000161642	43.606
ENSG00000161643	0.176
ENSG00000161647	2.104
ENSG00000161649	8.805
ENSG00000161652	0.022
ENSG00000161653	1.399
ENSG00000161654	41.165
ENSG00000161664	0.62
ENSG00000161671	67.802
ENSG00000161677	35.38
ENSG00000161681	0.077
ENSG00000161682	1.068
ENSG00000161692	5.781
ENSG00000161714	5.318
ENSG00000161791	18.296
ENSG00000161798	1.404
ENSG00000161800	16.755
ENSG00000161807	0.025
ENSG00000161813	26.743
ENSG00000161835	103.371
ENSG00000161847	21.54
ENSG00000161849	47.03
ENSG00000161850	1.541
ENSG00000161860	1.332
ENSG00000161888	3.963
ENSG00000161896	1.572
ENSG00000161904	42.328
ENSG00000161905	4.85
ENSG00000161911	36.792
ENSG00000161914	5.011
ENSG00000161920	40.056
ENSG00000161921	58.556
ENSG00000161929	0.902
ENSG00000161940	5.762
ENSG00000161944	3.87
ENSG00000161955	20.4
ENSG00000161956	21.76
ENSG00000161958	15.407
ENSG00000161960	615.332
ENSG00000161970	1146.445
ENSG00000161973	0.507
ENSG00000161980	20.818
ENSG00000161981	35.223
ENSG00000161992	0.117
ENSG00000161996	18.421
ENSG00000161999	54.273
ENSG00000162004	5.448
ENSG00000162009	0.205
ENSG00000162032	63.549
ENSG00000162039	2.026
ENSG00000162040	3.798
ENSG00000162062	4.798
ENSG00000162063	15.829
ENSG00000162065	11.195
ENSG00000162066	24.108
ENSG00000162068	0.667
ENSG00000162069	24.485
ENSG00000162073	18.601
ENSG00000162076	19.142
ENSG00000162078	7.279
ENSG00000162086	23.846
ENSG00000162104	5.154
ENSG00000162105	1.157
ENSG00000162129	11.784
ENSG00000162139	8.272
ENSG00000162144	61.351
ENSG00000162148	5.989
ENSG00000162174	10.398
ENSG00000162188	1.499
ENSG00000162191	150.687
ENSG00000162194	9.658
ENSG00000162222	37.53
ENSG00000162227	22.795
ENSG00000162231	118.512
ENSG00000162236	46.549
ENSG00000162241	11.311
ENSG00000162244	641.558
ENSG00000162267	5.113
ENSG00000162298	22.27
ENSG00000162300	43.672
ENSG00000162302	28.751
ENSG00000162337	18.173
ENSG00000162341	2.13
ENSG00000162344	7.365
ENSG00000162365	0.434
ENSG00000162366	63.772
ENSG00000162367	0.929
ENSG00000162368	62.295
ENSG00000162373	41.255
ENSG00000162374	1.637
ENSG00000162377	6.693
ENSG00000162378	7.514
ENSG00000162383	0.568
ENSG00000162384	51.825
ENSG00000162385	94.276
ENSG00000162390	3.982
ENSG00000162391	15.042
ENSG00000162396	4.225
ENSG00000162398	0.305
ENSG00000162399	3.137
ENSG00000162402	14.746
ENSG00000162407	66.468
ENSG00000162408	8.791
ENSG00000162409	1.846
ENSG00000162413	41.381
ENSG00000162415	2.205
ENSG00000162419	9.56
ENSG00000162426	1.399
ENSG00000162430	14.608
ENSG00000162433	26.25
ENSG00000162434	98.326
ENSG00000162437	10.74
ENSG00000162438	1.343
ENSG00000162441	20.063
ENSG00000162444	44.412
ENSG00000162456	0.359
ENSG00000162458	9.413
ENSG00000162460	0.093
ENSG00000162461	2.526
ENSG00000162482	1.639
ENSG00000162490	0.154
ENSG00000162493	54.294
ENSG00000162494	0.99
ENSG00000162496	14.108
ENSG00000162510	1.839
ENSG00000162511	115.392
ENSG00000162512	8.874
ENSG00000162517	181.275
ENSG00000162520	8.078
ENSG00000162521	204.561
ENSG00000162522	51.544
ENSG00000162526	1.337
ENSG00000162542	19.989
ENSG00000162543	2.704
ENSG00000162545	22.011
ENSG00000162551	14.742
ENSG00000162552	22.242
ENSG00000162571	2.628
ENSG00000162572	9.992
ENSG00000162576	12.831
ENSG00000162585	63.166
ENSG00000162591	19.268
ENSG00000162592	0.13
ENSG00000162594	0.373
ENSG00000162595	28.654
ENSG00000162598	2.551
ENSG00000162599	48.676
ENSG00000162600	22.747
ENSG00000162601	17.688
ENSG00000162604	52.035
ENSG00000162607	26.662
ENSG00000162613	73.584
ENSG00000162614	1.555
ENSG00000162616	39.78
ENSG00000162618	18.287
ENSG00000162620	2.281
ENSG00000162621	1.343
ENSG00000162623	90.472
ENSG00000162624	0.067
ENSG00000162627	17.224
ENSG00000162630	0.261
ENSG00000162631	8.522
ENSG00000162636	9.094
ENSG00000162639	12.667
ENSG00000162641	1.646
ENSG00000162642	28.557
ENSG00000162643	2.786
ENSG00000162645	48.886
ENSG00000162650	7.732
ENSG00000162654	39.307
ENSG00000162664	22.624
ENSG00000162669	1.164
ENSG00000162670	0.283
ENSG00000162676	7.247
ENSG00000162687	0.989
ENSG00000162688	8.731
ENSG00000162692	243.732
ENSG00000162694	16.661
ENSG00000162695	11.551
ENSG00000162702	21.22
ENSG00000162704	177.878
ENSG00000162706	4.153
ENSG00000162711	1.523
ENSG00000162714	17.122
ENSG00000162722	0.083
ENSG00000162723	1.249
ENSG00000162727	0
ENSG00000162728	0.303
ENSG00000162729	34.175
ENSG00000162733	4.076
ENSG00000162734	77.613
ENSG00000162735	37.218
ENSG00000162736	67.281
ENSG00000162738	28.874
ENSG00000162739	1.35
ENSG00000162745	6.219
ENSG00000162746	4.913
ENSG00000162747	2.615
ENSG00000162753	0.883
ENSG00000162755	16.81
ENSG00000162757	5.825
ENSG00000162761	0.623
ENSG00000162763	0.298
ENSG00000162769	11.381
ENSG00000162771	1.52
ENSG00000162772	1032.651
ENSG00000162775	9.575
ENSG00000162777	78.019
ENSG00000162779	1.153
ENSG00000162782	1.673
ENSG00000162783	76.518
ENSG00000162804	2.366
ENSG00000162813	26.586
ENSG00000162814	4.541
ENSG00000162817	16.907
ENSG00000162819	20.482
ENSG00000162825	0.68
ENSG00000162836	15.549
ENSG00000162843	0.331
ENSG00000162849	0.918
ENSG00000162851	15.526
ENSG00000162852	12.663
ENSG00000162869	22.566
ENSG00000162873	3.639
ENSG00000162877	0.189
ENSG00000162878	253.603
ENSG00000162881	7.24
ENSG00000162882	22.382
ENSG00000162885	15.596
ENSG00000162889	72.027
ENSG00000162891	5.291
ENSG00000162892	2.855
ENSG00000162894	15.142
ENSG00000162896	17.732
ENSG00000162897	2.441
ENSG00000162909	95.27
ENSG00000162910	111.153
ENSG00000162923	26.74
ENSG00000162924	19.755
ENSG00000162927	8.037
ENSG00000162928	19.154
ENSG00000162929	4.328
ENSG00000162931	0.549
ENSG00000162944	1.301
ENSG00000162946	2.337
ENSG00000162949	2.122
ENSG00000162951	0.107
ENSG00000162959	22.231
ENSG00000162961	153.599
ENSG00000162971	7.627
ENSG00000162972	15.962
ENSG00000162975	5.395
ENSG00000162976	16.376
ENSG00000162980	26.464
ENSG00000162981	53.503
ENSG00000162989	0.149
ENSG00000162992	5.72
ENSG00000162994	11.747
ENSG00000162998	5.619
ENSG00000162999	1.923
ENSG00000163001	54.996
ENSG00000163002	23.366
ENSG00000163006	4.403
ENSG00000163012	0.071
ENSG00000163013	1.917
ENSG00000163017	14.695
ENSG00000163026	2.857
ENSG00000163029	17.975
ENSG00000163032	5.085
ENSG00000163040	25.807
ENSG00000163041	935.939
ENSG00000163046	0.059
ENSG00000163050	19.71
ENSG00000163053	2.775
ENSG00000163060	2.161
ENSG00000163064	2.6
ENSG00000163069	16.076
ENSG00000163071	11.496
ENSG00000163072	10.508
ENSG00000163075	2.816
ENSG00000163082	37.836
ENSG00000163083	1.63
ENSG00000163092	0.418
ENSG00000163093	4.731
ENSG00000163098	0
ENSG00000163104	13.469
ENSG00000163106	1.549
ENSG00000163110	55.748
ENSG00000163114	0.012
ENSG00000163116	0.281
ENSG00000163121	56.69
ENSG00000163125	18.788
ENSG00000163126	5.149
ENSG00000163131	155.975
ENSG00000163132	4.081
ENSG00000163138	12.094
ENSG00000163141	18.71
ENSG00000163145	0.316
ENSG00000163154	4.463
ENSG00000163155	6.46
ENSG00000163156	57.582
ENSG00000163157	3.884
ENSG00000163159	63.49
ENSG00000163161	45.195
ENSG00000163162	44.869
ENSG00000163166	36.264
ENSG00000163170	39.391
ENSG00000163171	42.475
ENSG00000163191	2510.263
ENSG00000163202	20.626
ENSG00000163206	0.723
ENSG00000163207	48.259
ENSG00000163209	63.807
ENSG00000163214	8.329
ENSG00000163216	91.707
ENSG00000163217	0.499
ENSG00000163218	37.287
ENSG00000163219	9.549
ENSG00000163220	1558.583
ENSG00000163221	23.29
ENSG00000163235	11.537
ENSG00000163239	4.522
ENSG00000163249	15.079
ENSG00000163251	7.563
ENSG00000163254	1.22
ENSG00000163257	20.564
ENSG00000163263	0.684
ENSG00000163273	16.944
ENSG00000163281	17.157
ENSG00000163283	2.299
ENSG00000163285	0.172
ENSG00000163286	6.616
ENSG00000163288	0.474
ENSG00000163291	18.044
ENSG00000163293	6.631
ENSG00000163295	3.749
ENSG00000163297	9.266
ENSG00000163312	12.02
ENSG00000163319	106.616
ENSG00000163320	69.105
ENSG00000163322	4.791
ENSG00000163328	1.85
ENSG00000163331	127.829
ENSG00000163344	75.192
ENSG00000163346	62.201
ENSG00000163347	65.489
ENSG00000163348	20.526
ENSG00000163349	18.161
ENSG00000163352	0
ENSG00000163354	4.299
ENSG00000163357	0.231
ENSG00000163359	37.897
ENSG00000163362	20.362
ENSG00000163374	67.718
ENSG00000163376	3.075
ENSG00000163377	0.577
ENSG00000163378	25.325
ENSG00000163380	0.29
ENSG00000163382	92.364
ENSG00000163389	63.404
ENSG00000163393	1.344
ENSG00000163394	0.418
ENSG00000163395	4.059
ENSG00000163399	152.165
ENSG00000163406	4.904
ENSG00000163412	18.65
ENSG00000163421	0.434
ENSG00000163424	0.02
ENSG00000163428	8.236
ENSG00000163430	46.945
ENSG00000163431	1.862
ENSG00000163435	271.047
ENSG00000163440	0.036
ENSG00000163444	51.815
ENSG00000163449	0.833
ENSG00000163453	319.772
ENSG00000163462	1.161
ENSG00000163463	237.994
ENSG00000163464	0.68
ENSG00000163466	584.903
ENSG00000163467	2.652
ENSG00000163468	206.558
ENSG00000163472	21.761
ENSG00000163479	189.838
ENSG00000163481	23.978
ENSG00000163482	38.862
ENSG00000163485	3.515
ENSG00000163491	1.652
ENSG00000163492	2.561
ENSG00000163497	0.709
ENSG00000163499	4.664
ENSG00000163501	0.343
ENSG00000163507	6.102
ENSG00000163508	0.702
ENSG00000163510	23.574
ENSG00000163512	67.009
ENSG00000163513	39.494
ENSG00000163515	4.052
ENSG00000163516	35.029
ENSG00000163517	14.381
ENSG00000163518	0.992
ENSG00000163519	11.962
ENSG00000163520	10.467
ENSG00000163521	12.549
ENSG00000163527	73.154
ENSG00000163528	15.085
ENSG00000163530	0.149
ENSG00000163531	3.269
ENSG00000163534	1.197
ENSG00000163535	5.348
ENSG00000163536	10.051
ENSG00000163539	17.042
ENSG00000163541	103.127
ENSG00000163545	49.616
ENSG00000163554	0.866
ENSG00000163558	37.309
ENSG00000163563	5.977
ENSG00000163564	1.059
ENSG00000163565	153.51
ENSG00000163568	5.116
ENSG00000163576	1.809
ENSG00000163577	6.854
ENSG00000163581	0.141
ENSG00000163584	71.168
ENSG00000163586	4.612
ENSG00000163590	6.158
ENSG00000163596	5.052
ENSG00000163599	6.418
ENSG00000163600	6.664
ENSG00000163602	32.283
ENSG00000163605	58.677
ENSG00000163606	1.51
ENSG00000163607	15.029
ENSG00000163608	35.967
ENSG00000163611	12.761
ENSG00000163617	10.205
ENSG00000163618	32.871
ENSG00000163623	0.223
ENSG00000163624	13.854
ENSG00000163625	11.568
ENSG00000163626	5.262
ENSG00000163629	30.571
ENSG00000163630	1.015
ENSG00000163631	5
ENSG00000163632	0.171
ENSG00000163633	1.392
ENSG00000163634	89.281
ENSG00000163635	24.817
ENSG00000163636	115.593
ENSG00000163637	3.984
ENSG00000163638	10.843
ENSG00000163644	29.045
ENSG00000163645	0.081
ENSG00000163646	0.557
ENSG00000163655	53.197
ENSG00000163659	49.78
ENSG00000163660	441.96
ENSG00000163661	12.564
ENSG00000163666	7.048
ENSG00000163673	1.574
ENSG00000163681	26.751
ENSG00000163682	873.72
ENSG00000163683	103.05
ENSG00000163684	12.057
ENSG00000163686	31.318
ENSG00000163687	34.657
ENSG00000163689	3.049
ENSG00000163694	37.448
ENSG00000163697	34.315
ENSG00000163701	3.433
ENSG00000163702	32.62
ENSG00000163703	40.22
ENSG00000163704	6.917
ENSG00000163705	0.268
ENSG00000163710	9.572
ENSG00000163714	111.274
ENSG00000163719	33.6
ENSG00000163728	27.175
ENSG00000163734	75.481
ENSG00000163735	22.508
ENSG00000163736	8.357
ENSG00000163737	0.488
ENSG00000163738	11.496
ENSG00000163739	200.629
ENSG00000163743	51.855
